index,left,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,sales,salary
11470,0,0.48,0.9,4,208,3,0,0,sales,low
11009,0,0.81,0.55,4,217,8,0,0,accounting,medium
766,1,0.75,0.81,5,227,5,0,0,technical,medium
1931,1,0.43,0.51,2,128,3,0,0,sales,low
10919,0,0.54,0.44,3,153,2,0,0,technical,low
13719,0,0.55,0.52,4,168,8,0,0,support,low
8078,0,0.77,0.91,5,268,3,1,0,IT,medium
896,1,0.44,0.56,2,134,3,0,0,technical,medium
864,1,0.1,0.94,6,260,4,0,0,sales,low
5987,0,0.98,0.87,3,246,3,0,0,hr,high
10131,0,0.12,0.65,5,262,6,0,0,support,medium
12024,1,0.4,0.53,2,158,3,0,0,sales,low
14287,1,0.1,0.83,6,295,4,0,0,product_mng,medium
14237,1,0.82,0.87,4,239,5,0,0,sales,low
2840,0,0.42,0.94,5,227,5,0,0,sales,medium
7980,0,0.63,0.58,4,236,2,0,0,technical,high
8218,0,0.19,0.85,6,210,4,0,0,support,medium
14119,0,0.67,0.39,2,207,7,0,0,sales,medium
10357,0,0.54,0.75,4,249,4,0,0,support,medium
13124,0,0.95,0.96,3,220,3,0,0,RandD,low
8842,0,0.9,0.64,3,163,3,0,0,IT,medium
13295,0,0.93,0.94,4,233,6,0,0,IT,medium
1715,1,0.36,0.46,2,157,3,0,0,technical,medium
11376,0,0.95,0.52,3,183,2,1,0,sales,low
7440,0,0.69,0.64,4,190,4,0,0,technical,medium
1362,1,0.4,0.5,2,129,3,0,0,IT,medium
11558,0,0.72,0.92,3,242,8,0,0,sales,medium
7104,0,0.92,0.78,3,194,3,0,0,technical,medium
12758,1,0.39,0.54,2,127,3,0,0,sales,low
10808,0,0.27,0.48,4,185,2,0,0,support,low
7886,0,0.8,0.57,3,176,3,0,0,sales,high
1249,1,0.1,0.82,7,284,4,0,0,accounting,low
9081,0,0.61,0.69,2,164,2,0,0,RandD,medium
8012,0,0.79,0.9,5,184,3,0,0,marketing,low
8402,0,0.56,0.61,3,224,3,0,0,management,low
12477,1,0.09,0.79,6,275,4,0,0,sales,low
14634,1,0.4,0.46,2,143,3,0,0,technical,high
5824,0,0.98,0.65,4,263,2,1,0,sales,medium
3171,0,0.38,0.74,3,159,4,0,0,technical,medium
8735,0,0.85,0.51,3,242,3,0,0,hr,medium
5493,0,0.89,0.39,6,190,3,1,0,RandD,medium
629,1,0.46,0.54,2,144,3,0,0,sales,low
9518,0,0.52,0.71,3,151,3,0,0,support,low
2743,0,0.62,0.71,5,149,2,0,0,RandD,low
1571,1,0.74,0.96,4,231,5,0,0,technical,low
1223,1,0.75,0.89,4,228,5,0,0,support,low
544,1,0.43,0.49,2,135,3,0,0,sales,medium
8799,0,0.92,0.95,6,239,4,0,0,sales,medium
8633,0,0.87,1.0,3,148,3,0,0,marketing,low
1936,1,0.11,0.97,6,310,4,0,0,accounting,medium
5786,0,0.55,0.97,3,222,2,0,0,management,medium
10515,0,0.49,0.52,4,267,2,0,0,technical,high
6061,0,0.59,0.92,4,183,2,0,0,hr,low
4962,0,0.89,0.55,4,196,2,0,0,accounting,medium
14839,1,0.72,0.85,5,244,6,0,0,sales,low
5019,0,0.88,0.72,2,144,4,1,0,technical,low
13347,0,0.88,0.91,4,233,4,0,0,technical,high
10610,0,0.19,0.58,4,173,5,0,0,accounting,medium
2048,0,0.48,0.85,3,279,4,0,0,IT,low
7681,0,0.5,0.83,4,242,2,0,0,support,medium
13732,0,0.77,0.63,4,236,7,0,0,IT,medium
4508,0,0.87,0.56,4,121,2,0,1,technical,medium
10012,0,0.86,0.93,3,199,3,1,0,sales,medium
7876,0,0.16,0.76,6,218,6,0,0,sales,medium
7872,0,0.13,0.52,6,188,3,0,0,sales,medium
12496,1,0.1,0.82,6,244,4,0,0,technical,medium
12177,1,0.38,0.5,2,140,3,0,0,sales,medium
4805,0,0.49,0.61,3,148,2,1,0,RandD,low
8330,0,0.51,0.54,4,166,4,1,0,sales,low
11849,0,0.2,0.7,4,225,5,0,0,support,low
6225,0,0.86,0.72,4,173,3,0,0,technical,low
10850,0,0.97,0.89,4,248,2,0,0,sales,low
13589,0,0.68,0.53,3,138,2,1,0,sales,low
6871,0,0.51,0.8,3,254,2,0,0,sales,medium
525,1,0.41,0.56,2,150,3,0,0,product_mng,low
8151,0,0.39,0.87,5,257,5,1,0,IT,medium
6157,0,0.53,0.69,4,257,4,0,0,support,high
8992,0,0.41,0.69,2,152,4,1,0,IT,low
3402,0,0.55,0.79,3,162,2,0,0,technical,low
7184,0,0.16,0.69,4,187,5,0,0,marketing,medium
3723,0,0.48,0.73,5,152,6,0,0,IT,medium
9057,0,0.75,0.82,4,143,2,0,0,support,low
7562,0,0.71,0.85,3,260,3,0,0,marketing,medium
4917,0,0.83,0.72,4,161,3,0,0,hr,low
9816,0,0.91,0.49,3,213,4,0,0,technical,medium
6726,0,0.87,0.95,3,242,5,0,0,sales,low
10901,0,0.66,0.91,4,234,2,1,0,IT,medium
14176,0,0.84,0.81,4,236,3,1,0,IT,low
6065,0,0.7,0.73,2,139,2,0,0,technical,medium
74,1,0.11,0.97,6,277,4,0,0,product_mng,medium
1710,1,0.11,0.97,6,254,4,0,0,accounting,high
1986,1,0.84,0.82,5,240,5,0,0,accounting,medium
12773,1,0.42,0.54,2,159,3,0,0,sales,medium
10273,0,1.0,0.75,3,237,3,0,0,technical,high
12807,0,0.2,0.97,4,237,5,0,0,IT,medium
4807,0,0.52,0.57,4,183,3,0,0,RandD,low
10539,0,0.82,0.77,4,152,2,1,0,marketing,low
1037,1,0.09,0.97,7,268,4,0,0,support,medium
3760,0,0.76,0.72,5,228,2,0,0,sales,high
14760,1,0.41,0.47,2,138,3,0,0,sales,low
12813,0,0.59,0.74,3,240,3,0,0,IT,low
9565,0,0.94,0.49,4,220,3,0,0,sales,low
8675,0,0.31,0.79,2,193,4,0,0,support,low
2389,0,0.93,0.63,3,160,4,1,0,sales,low
2678,0,0.79,0.61,5,96,4,0,0,marketing,medium
12189,1,0.44,0.51,2,156,3,0,0,technical,high
7411,0,0.51,0.6,4,140,3,0,0,marketing,medium
7472,0,0.68,0.79,4,273,4,0,0,product_mng,low
7418,0,0.99,0.57,4,216,3,0,0,sales,high
9983,0,0.78,0.67,5,209,3,0,0,technical,low
1406,1,0.15,0.62,4,257,3,0,0,hr,low
2448,0,0.25,0.69,3,187,4,0,0,marketing,medium
11954,0,0.82,0.79,3,160,3,0,0,sales,medium
1774,1,0.37,0.5,2,142,3,0,0,sales,low
13858,0,0.31,0.63,4,104,7,1,0,sales,medium
13080,0,0.87,0.71,4,157,2,0,0,hr,medium
13435,0,0.71,0.54,4,188,6,0,0,technical,low
7944,0,0.88,0.66,4,218,4,1,0,marketing,low
8111,0,0.19,0.63,4,233,5,0,0,sales,medium
14382,1,0.41,0.46,2,160,3,0,1,sales,low
1086,1,0.9,0.86,5,254,5,0,0,sales,high
2404,0,0.16,0.76,5,192,3,0,0,technical,medium
2097,0,0.94,0.83,2,185,3,1,0,technical,medium
3571,0,0.81,0.83,3,133,3,1,0,IT,medium
9629,0,0.22,0.53,5,160,4,1,0,sales,medium
496,1,0.1,0.82,6,244,4,0,0,technical,medium
8262,0,0.55,0.71,4,223,3,0,0,sales,medium
1957,1,0.76,0.83,6,293,6,0,0,support,low
11060,0,0.7,0.76,4,173,2,0,0,support,medium
7212,0,0.66,0.96,4,160,2,0,0,technical,medium
10788,0,0.6,0.73,5,241,3,0,0,sales,high
4315,0,0.59,0.93,4,146,3,0,0,technical,medium
5,1,0.41,0.5,2,153,3,0,0,sales,low
13309,0,0.69,0.83,4,252,3,0,0,management,medium
3056,0,0.48,0.54,2,144,3,0,0,accounting,low
13339,0,0.96,0.84,3,147,8,0,0,accounting,medium
5099,0,0.75,0.76,5,175,4,0,0,IT,low
1812,1,0.4,0.53,2,127,3,0,0,support,low
8233,0,0.14,0.51,5,259,5,0,0,product_mng,medium
13302,0,0.86,0.82,4,212,2,0,0,product_mng,medium
7353,0,0.98,0.69,3,152,2,0,0,sales,medium
14585,1,0.86,0.84,5,254,5,0,0,product_mng,medium
4216,0,0.25,0.82,3,269,5,0,0,sales,low
3100,0,0.73,0.88,4,148,2,0,0,support,low
3611,0,0.6,0.99,4,225,3,0,0,sales,medium
13093,0,0.94,0.59,4,241,2,0,0,technical,low
12687,1,0.09,0.92,7,254,4,0,0,sales,medium
5458,0,0.58,0.64,2,249,2,0,0,technical,low
12633,1,0.38,0.56,2,154,3,0,0,sales,low
9188,0,0.67,0.55,3,246,3,0,0,accounting,medium
14246,1,0.1,0.94,6,255,4,0,0,technical,low
13269,0,0.49,0.59,5,140,3,0,0,support,high
2530,0,0.49,0.8,2,275,2,0,0,sales,low
440,1,0.41,0.48,2,139,3,0,0,technical,low
205,1,0.38,0.5,2,153,3,0,0,support,low
12774,1,0.38,0.5,2,152,3,0,0,sales,high
9543,0,0.78,0.61,5,260,2,0,0,accounting,medium
5040,0,0.73,0.66,6,195,3,0,1,technical,medium
2549,0,0.65,0.83,4,218,3,0,0,hr,low
472,1,0.89,0.85,5,266,5,0,0,sales,low
6785,0,0.64,0.94,3,148,2,0,0,product_mng,medium
13516,0,0.97,0.62,6,118,2,0,0,accounting,low
11641,0,0.22,0.7,4,159,5,0,0,management,low
8193,0,0.17,0.85,6,245,5,0,0,sales,medium
3977,0,0.49,0.67,4,185,2,0,0,sales,low
1318,1,0.11,0.96,6,267,4,0,0,sales,medium
10315,0,0.9,0.64,4,201,2,1,0,sales,medium
5889,0,0.14,0.52,4,108,6,0,0,sales,low
1763,1,0.72,1.0,5,234,5,0,0,marketing,low
1755,1,0.63,0.76,2,157,4,0,0,RandD,low
9688,0,0.64,0.92,5,211,2,1,0,IT,medium
14012,0,0.9,0.56,3,151,3,0,0,sales,medium
2218,0,0.76,0.93,3,266,3,1,0,marketing,low
13983,0,0.84,0.5,4,178,2,0,0,sales,low
1661,1,0.36,0.56,2,140,3,0,0,technical,medium
2100,0,0.56,0.94,4,215,2,0,0,technical,high
8562,0,0.87,0.54,4,162,2,0,0,sales,low
10038,0,0.98,0.56,3,103,5,0,0,technical,medium
743,1,0.11,0.9,6,301,4,0,0,technical,low
1815,1,0.11,0.8,7,305,4,0,0,technical,medium
2758,0,0.59,0.83,3,156,2,0,0,sales,medium
6357,0,0.16,0.82,5,121,2,0,0,sales,medium
10798,0,0.6,0.66,4,132,4,0,0,technical,medium
5140,0,0.41,0.9,6,155,2,0,0,accounting,medium
12872,0,0.49,0.37,5,246,3,0,0,support,medium
12173,1,0.1,0.88,6,284,4,0,0,sales,low
9757,0,0.85,0.65,4,280,3,1,0,IT,medium
6546,0,0.85,0.65,3,187,2,0,0,management,high
1888,1,0.1,0.81,6,245,4,0,0,support,low
8187,0,0.51,0.66,4,182,2,0,0,sales,medium
5159,0,0.65,0.66,5,165,3,0,0,support,medium
12788,0,0.16,0.73,4,197,2,0,0,technical,low
4577,0,0.5,0.48,3,246,3,0,0,RandD,medium
3000,0,0.24,0.52,4,228,5,0,0,sales,medium
13333,0,1.0,0.77,5,269,3,0,0,sales,low
3953,0,0.76,0.75,4,193,4,0,0,IT,low
4757,0,0.85,0.84,5,179,3,0,0,sales,low
1112,1,0.09,0.82,6,251,4,0,0,support,low
6539,0,0.95,0.58,4,131,5,0,0,support,low
2480,0,0.56,0.9,3,235,2,0,0,technical,medium
9395,0,0.73,0.69,6,273,4,1,0,marketing,medium
7274,0,0.83,0.91,4,266,3,1,0,sales,low
4463,0,0.78,0.4,6,174,3,0,0,technical,medium
13274,0,0.8,0.86,3,203,3,0,0,support,medium
12287,1,0.11,0.79,6,292,4,0,1,technical,low
12020,1,0.11,0.83,6,282,4,0,0,sales,low
4237,0,0.62,0.7,5,270,3,0,0,technical,high
9175,0,0.64,0.99,5,262,5,0,0,sales,low
5767,0,0.59,0.87,4,191,2,0,0,technical,low
2991,0,0.9,0.77,3,156,3,0,0,sales,medium
2501,0,0.64,0.69,3,207,2,1,0,IT,low
5075,0,0.98,0.42,5,226,3,0,0,technical,low
420,1,0.09,0.96,6,268,4,0,0,technical,medium
156,1,0.83,1.0,5,240,5,0,0,support,low
7455,0,0.79,0.9,5,146,3,1,0,support,high
12077,1,0.4,0.54,2,137,3,0,0,marketing,medium
3700,0,0.58,0.8,3,181,4,0,0,technical,high
9785,0,0.5,0.49,5,256,3,0,0,sales,medium
13949,0,0.52,0.72,4,222,3,0,0,sales,low
1127,1,0.1,0.85,7,261,4,0,0,IT,medium
14357,1,0.76,0.92,4,239,5,0,0,product_mng,low
12753,1,0.43,0.52,2,150,3,0,0,product_mng,low
1395,1,0.45,0.51,2,156,3,0,0,sales,medium
12132,1,0.9,1.0,5,221,5,0,0,support,low
10064,0,0.61,0.84,4,265,2,0,0,IT,low
3928,0,0.7,0.91,5,139,3,1,0,technical,medium
1633,1,0.36,0.46,2,130,3,0,0,accounting,low
2237,0,0.74,0.72,4,176,3,0,0,sales,low
11006,0,0.8,0.81,5,248,2,1,0,RandD,low
407,1,0.09,0.94,6,257,4,0,0,sales,low
14836,1,0.78,0.98,5,263,6,0,0,sales,low
10812,0,0.91,0.75,4,159,3,1,0,support,low
3315,0,0.5,0.9,4,171,2,0,0,hr,low
11049,0,0.65,0.83,4,251,2,0,0,technical,medium
9473,0,0.75,0.53,3,154,2,0,0,sales,medium
7567,0,0.94,0.72,3,152,2,1,0,sales,medium
1314,1,0.4,0.52,2,136,3,0,0,sales,medium
1419,1,0.75,0.87,5,246,5,0,0,technical,low
1538,1,0.41,0.54,2,135,3,0,0,sales,low
10529,0,0.51,0.98,4,171,2,0,0,RandD,low
12835,0,0.51,0.87,2,130,4,0,0,sales,medium
9529,0,0.51,0.88,5,225,2,1,0,IT,low
5086,0,0.7,0.56,4,107,6,0,0,support,medium
6228,0,0.76,0.8,4,226,5,0,0,support,low
1630,1,0.1,0.86,6,288,4,0,0,sales,medium
7721,0,0.59,0.6,3,149,4,0,0,sales,medium
12218,1,0.43,0.53,2,131,3,0,0,IT,low
7815,0,0.98,0.69,3,274,3,0,0,hr,low
5135,0,0.61,0.92,3,222,4,0,0,sales,medium
12225,1,0.9,0.97,4,258,5,0,0,accounting,low
13899,0,0.94,0.9,4,144,4,0,0,support,low
12030,1,0.09,0.62,6,294,4,0,0,accounting,low
9134,0,0.91,0.66,5,212,3,0,0,support,low
6360,0,0.66,0.51,5,149,3,0,0,sales,medium
1547,1,0.09,0.83,6,250,4,0,0,sales,medium
2770,0,0.55,0.9,4,273,2,1,0,sales,low
14244,1,0.45,0.55,2,140,3,0,0,hr,low
14197,0,0.48,0.5,5,142,4,0,0,IT,medium
14128,0,0.92,0.85,3,151,6,1,0,sales,low
9846,0,0.67,0.5,5,219,3,0,0,IT,medium
13776,0,0.96,0.97,6,137,10,0,0,sales,low
1808,1,0.36,0.48,2,136,3,0,0,support,low
3160,0,0.54,0.5,2,123,4,1,0,accounting,low
11113,0,0.75,0.51,2,215,2,1,0,sales,low
1159,1,0.11,0.95,7,269,5,0,0,sales,medium
14738,1,0.09,0.9,7,289,4,0,0,product_mng,low
8455,0,0.66,0.38,4,145,5,0,0,technical,medium
10543,0,0.15,0.92,5,164,3,0,0,sales,medium
3787,0,0.85,0.9,3,184,3,1,0,support,low
14800,1,0.39,0.54,2,155,3,0,0,support,low
11906,0,0.69,0.54,3,164,7,0,0,sales,medium
9581,0,0.74,0.54,5,221,3,0,0,technical,medium
8081,0,0.77,0.52,4,241,3,0,0,product_mng,medium
12097,1,0.1,0.84,6,279,4,0,0,sales,low
8471,0,0.65,0.92,4,242,2,0,0,RandD,medium
1675,1,0.09,0.93,6,255,4,0,0,RandD,medium
4060,0,0.63,0.88,3,177,3,0,0,sales,low
10329,0,0.56,0.57,4,161,3,0,0,sales,medium
5929,0,0.52,0.8,2,144,4,0,0,support,low
14675,1,0.82,0.98,5,234,5,0,0,marketing,medium
3152,0,0.83,0.98,3,159,2,0,0,sales,medium
6261,0,0.94,0.84,4,220,3,0,0,support,low
5267,0,0.28,0.79,5,202,5,0,0,accounting,low
283,1,0.1,0.93,6,289,4,1,0,support,low
1013,1,0.11,0.78,7,248,4,0,0,sales,medium
1388,1,0.14,0.7,5,236,3,0,0,sales,medium
14638,1,0.55,0.6,3,180,4,0,0,technical,medium
4130,0,0.81,0.58,3,243,4,0,0,marketing,high
6133,0,0.59,0.58,2,267,3,0,0,sales,medium
418,1,0.42,0.53,3,199,4,0,0,technical,medium
484,1,0.38,0.52,2,145,3,0,0,sales,low
3524,0,0.94,0.6,3,193,3,0,0,sales,low
10340,0,0.94,0.96,4,270,3,1,0,technical,low
3247,0,0.67,0.61,3,202,2,0,0,technical,medium
12459,1,0.4,0.48,2,137,3,0,0,sales,medium
162,1,0.45,0.51,2,147,3,0,0,sales,low
1589,1,0.1,0.81,6,308,4,0,0,IT,medium
5322,0,0.36,0.71,3,100,3,0,0,technical,medium
10639,0,0.75,0.83,4,133,4,0,0,hr,high
767,1,0.44,0.54,2,127,3,0,0,management,medium
14236,1,0.89,0.92,5,242,5,0,0,sales,low
9041,0,0.48,0.63,5,129,5,0,0,technical,medium
8432,0,0.64,0.5,3,146,3,0,0,technical,low
10455,0,0.52,0.82,3,170,3,0,0,RandD,low
13068,0,0.6,0.96,4,220,3,1,1,sales,medium
6977,0,0.81,0.86,5,159,2,0,0,accounting,medium
1034,1,0.1,0.86,6,266,4,1,0,technical,low
12770,1,0.1,0.83,6,300,4,0,0,marketing,medium
473,1,0.42,0.56,2,149,3,0,0,sales,low
7839,0,0.52,0.82,3,138,2,1,0,support,medium
13069,0,0.53,0.77,4,259,2,1,1,sales,medium
12286,1,0.11,0.83,6,306,4,0,0,support,low
9541,0,0.52,0.69,6,138,5,0,0,marketing,medium
5553,0,0.85,0.41,2,229,6,0,0,technical,medium
6361,0,0.66,0.62,5,214,2,0,0,sales,medium
1525,1,0.1,0.8,6,261,4,0,0,RandD,low
1837,1,0.1,0.79,6,275,4,0,0,management,low
9783,0,0.63,0.78,2,158,5,1,0,sales,medium
9189,0,0.97,0.55,4,258,3,0,0,hr,medium
5868,0,0.18,0.95,4,241,6,0,0,product_mng,medium
3086,0,0.57,0.56,4,113,3,0,0,hr,low
2126,0,0.73,0.52,4,162,3,0,0,product_mng,low
9421,0,0.69,0.75,4,249,4,0,0,hr,medium
14788,1,0.57,0.72,4,275,6,0,0,technical,medium
12163,1,0.79,0.89,5,239,5,0,0,sales,low
5460,0,0.56,0.75,2,264,2,0,0,technical,low
1691,1,0.39,0.56,2,160,3,0,0,sales,low
14443,1,0.11,0.83,6,244,4,0,0,accounting,low
7395,0,0.63,0.83,4,243,4,0,0,product_mng,low
3650,0,0.72,1.0,3,197,3,0,0,IT,medium
12331,1,0.11,0.85,7,302,4,0,0,sales,low
9056,0,0.74,0.85,2,189,3,0,0,support,low
5229,0,0.99,0.99,3,158,2,0,0,technical,low
13511,0,0.77,0.76,6,263,6,0,0,sales,low
6519,0,0.91,0.76,3,159,3,0,0,hr,medium
5554,0,0.52,0.9,5,176,3,0,0,technical,medium
3972,0,0.73,0.75,2,243,5,1,0,technical,medium
13259,0,0.29,0.39,6,105,6,0,0,technical,medium
3154,0,0.87,0.52,3,158,2,1,0,sales,low
2161,0,0.63,0.57,4,177,3,1,0,sales,low
2909,0,0.77,0.61,4,223,3,0,0,marketing,medium
14784,1,0.36,0.47,2,148,3,0,0,technical,medium
9943,0,0.98,0.9,3,186,4,0,0,sales,low
14624,1,0.45,0.54,2,142,3,0,0,hr,medium
3716,0,0.54,0.61,4,151,4,1,0,support,medium
14501,1,0.4,0.46,2,128,3,0,0,management,low
9628,0,0.87,0.67,5,143,3,0,0,sales,medium
2178,0,0.21,0.82,4,207,5,0,0,technical,high
182,1,0.89,0.99,5,257,5,0,0,accounting,medium
9116,0,0.88,0.58,5,213,4,0,0,hr,medium
14819,1,0.45,0.49,2,134,3,0,0,RandD,medium
3069,0,0.98,0.57,3,198,3,0,0,sales,medium
20,1,0.11,0.83,6,282,4,0,0,sales,low
13879,0,0.62,0.73,3,144,10,1,0,support,high
6169,0,0.73,0.51,4,249,5,0,0,IT,medium
9439,0,0.54,0.71,2,194,2,0,0,support,low
14948,1,0.37,0.57,2,158,3,0,0,technical,low
10912,0,0.52,0.57,3,270,3,0,0,RandD,low
7972,0,0.53,0.7,4,243,3,0,0,technical,low
14547,1,0.77,0.87,5,266,5,0,0,accounting,medium
10863,0,0.5,0.77,4,180,3,0,0,sales,medium
12951,0,0.97,0.83,3,238,2,0,0,support,medium
4228,0,0.53,0.88,3,150,3,1,0,accounting,high
14346,1,0.31,0.84,7,133,5,0,0,technical,low
2104,0,0.17,0.73,5,258,4,0,0,technical,medium
8961,0,0.97,0.77,3,245,3,0,0,hr,medium
13230,0,0.78,0.96,2,285,3,0,0,sales,high
3119,0,0.61,0.92,4,159,5,0,0,IT,medium
14824,1,0.81,0.97,5,243,5,0,0,support,medium
2856,0,0.82,0.74,3,232,3,0,0,hr,low
4717,0,0.64,0.61,2,153,2,0,0,IT,low
13156,0,0.24,0.42,5,210,5,0,0,accounting,low
2210,0,0.43,0.39,5,198,5,0,0,RandD,medium
8422,0,0.64,0.53,3,281,3,0,0,sales,high
9341,0,0.57,0.99,3,231,3,0,0,hr,low
5617,0,0.81,0.6,3,140,2,0,0,technical,high
5384,0,0.36,0.6,2,136,6,0,0,technical,low
6330,0,0.56,0.56,3,162,2,0,0,RandD,high
3888,0,0.98,0.66,3,199,3,0,0,RandD,medium
13887,0,0.92,0.68,4,138,7,0,0,sales,medium
7854,0,0.3,0.39,3,193,3,1,0,IT,low
10181,0,0.65,0.54,2,177,3,0,0,accounting,low
12894,0,0.73,0.48,4,139,2,0,0,RandD,low
5134,0,0.62,0.91,3,195,3,0,0,sales,medium
14597,1,0.1,0.93,6,298,4,0,0,technical,medium
14101,0,0.39,0.75,6,185,3,0,1,management,high
7276,0,0.58,0.83,4,207,3,0,0,sales,low
12104,1,0.43,0.52,2,158,3,0,0,sales,medium
9913,0,0.42,0.58,2,140,3,0,0,IT,low
13192,0,0.75,0.78,2,259,3,0,0,product_mng,low
12161,1,0.9,0.98,5,243,6,0,0,marketing,low
8734,0,0.86,0.73,3,241,3,0,0,hr,low
14409,1,0.1,0.89,7,285,4,0,0,technical,low
10375,0,0.48,0.72,4,186,3,0,0,RandD,low
553,1,0.79,1.0,5,257,6,0,0,sales,low
10647,0,0.58,0.69,4,165,3,0,0,technical,low
778,1,0.1,0.92,7,269,4,0,0,sales,medium
11028,0,0.86,0.87,5,171,2,0,0,sales,low
3913,0,0.19,0.86,4,192,4,0,0,sales,low
11777,0,0.34,0.72,3,118,4,0,0,IT,low
11254,0,0.24,0.94,6,144,4,0,0,product_mng,low
2577,0,0.51,0.48,5,136,4,0,0,management,low
12405,1,0.47,0.5,4,254,4,0,0,sales,low
2752,0,0.82,0.55,3,217,4,1,0,technical,medium
2361,0,0.48,0.61,2,121,2,0,0,RandD,medium
13168,0,0.82,0.53,3,147,3,1,0,technical,low
6578,0,0.83,0.62,4,242,3,0,0,sales,low
8413,0,0.84,0.93,5,225,4,0,0,sales,high
10189,0,0.94,0.58,5,222,3,0,0,technical,low
844,1,0.39,0.47,2,152,3,0,0,marketing,medium
1303,1,0.45,0.57,2,149,3,0,0,marketing,low
12733,1,0.38,0.45,2,129,3,0,0,support,medium
13081,0,0.63,0.75,4,175,4,0,0,hr,medium
12586,1,0.46,0.57,2,152,3,0,0,support,low
14970,1,0.78,0.93,4,225,5,0,0,sales,medium
10874,0,0.91,0.94,5,159,3,0,0,technical,low
3231,0,0.97,0.97,5,171,2,0,0,sales,high
12729,1,0.09,0.83,6,282,4,0,0,technical,medium
6466,0,0.39,0.57,2,132,3,0,0,support,low
13746,0,0.57,0.66,3,268,3,0,0,sales,low
10546,0,0.13,0.61,6,283,5,0,0,sales,medium
10766,0,0.72,0.5,4,164,2,1,0,management,low
543,1,0.89,0.92,5,237,5,0,0,sales,medium
5742,0,0.64,0.86,5,222,3,0,0,sales,medium
7919,0,0.8,1.0,3,177,2,0,0,technical,medium
3927,0,0.63,0.97,4,234,2,0,0,technical,medium
12146,1,0.76,0.92,4,239,5,0,0,product_mng,low
7732,0,0.39,0.68,2,137,3,1,0,sales,low
13276,0,0.43,0.96,3,109,6,0,0,technical,low
9126,0,0.64,0.91,4,150,3,0,0,technical,low
12924,0,0.65,0.89,5,223,3,1,0,accounting,medium
11874,0,0.73,0.9,3,274,2,0,0,support,high
4219,0,0.87,0.82,4,251,3,0,0,sales,high
1502,1,0.1,0.83,5,271,5,0,0,support,low
12634,1,0.82,0.92,5,225,5,0,0,sales,low
10585,0,0.79,0.77,3,201,6,1,0,support,medium
8793,0,0.65,0.91,3,207,3,0,0,sales,low
8364,0,0.84,0.65,3,134,3,0,0,technical,medium
6379,0,0.89,0.57,3,113,3,0,0,technical,low
685,1,0.79,0.84,4,240,5,0,0,sales,medium
10492,0,0.51,0.94,5,260,4,0,0,technical,low
475,1,0.45,0.57,2,134,3,0,0,sales,low
13600,0,0.16,0.42,3,182,3,1,0,product_mng,low
971,1,0.72,1.0,5,264,5,0,0,technical,medium
9186,0,0.74,0.67,4,148,3,0,0,accounting,medium
7324,0,0.89,0.55,3,260,2,0,0,RandD,low
9278,0,0.16,0.73,6,170,3,0,0,technical,low
12804,0,0.61,0.67,4,151,3,0,0,IT,high
4847,0,0.78,0.58,3,150,3,1,0,technical,low
9861,0,0.99,0.89,3,273,2,0,0,sales,medium
14786,1,0.39,0.49,2,129,3,0,0,technical,medium
9573,0,0.93,0.78,5,191,4,0,0,hr,medium
4982,0,0.3,0.51,2,178,3,0,0,sales,low
10896,0,0.69,0.74,5,227,2,0,0,technical,medium
11745,0,0.27,0.76,4,108,10,0,0,sales,medium
11923,0,0.83,0.8,3,240,8,0,0,sales,low
12379,1,0.77,0.93,4,231,5,0,0,hr,medium
11824,0,0.75,0.79,4,263,3,0,1,marketing,medium
6812,0,0.78,0.65,3,157,2,0,0,sales,low
7663,0,0.88,0.77,4,224,5,1,0,hr,low
6907,0,0.69,0.81,5,217,2,0,0,technical,medium
311,1,0.11,0.95,7,300,4,0,0,management,medium
7798,0,0.96,0.89,2,239,6,1,0,sales,medium
1504,1,0.86,0.91,5,245,5,0,0,support,medium
6638,0,0.78,0.76,3,238,3,0,0,marketing,medium
10615,0,0.54,0.93,4,184,2,1,0,marketing,medium
842,1,0.1,0.85,6,254,4,0,0,technical,medium
13740,0,0.97,0.57,3,164,10,0,0,management,high
1939,1,0.1,0.79,7,310,4,0,0,hr,medium
11262,0,0.98,0.67,3,190,10,0,0,IT,medium
9369,0,0.77,0.51,4,141,3,1,0,technical,low
3826,0,0.97,0.65,3,181,3,0,0,sales,low
10897,0,0.82,0.93,3,247,3,0,0,technical,medium
6897,0,0.87,0.54,3,260,2,0,0,sales,medium
12082,1,0.79,0.59,4,139,3,0,1,management,low
5685,0,0.79,0.95,3,222,4,0,0,technical,low
14122,0,0.64,0.64,2,190,3,0,0,sales,low
326,1,0.37,0.52,2,157,3,0,0,sales,low
11283,0,0.66,0.85,3,178,8,1,0,marketing,medium
9806,0,0.66,0.51,3,192,3,0,0,technical,low
1722,1,0.81,0.93,5,265,6,0,0,technical,low
9761,0,0.98,0.99,4,132,2,0,0,product_mng,medium
1342,1,0.36,0.55,2,131,3,0,0,technical,low
3175,0,0.75,0.96,3,252,3,0,0,technical,medium
10560,0,0.92,0.4,2,238,3,0,0,accounting,low
13219,0,0.92,0.99,3,176,8,0,0,sales,medium
2204,0,0.84,0.79,4,266,3,1,0,product_mng,low
10208,0,0.19,0.6,5,198,4,0,0,support,high
13111,0,1.0,0.79,5,171,5,0,0,IT,medium
